event_index,source_message_sequence,source_file_offset,timestamp_ns,time_seconds,message_type,event_type,order_id,old_order_id,size,old_size,price,old_price,execution_price,direction,stock_locate,stock,ask_price_1,ask_size_1,bid_price_1,bid_size_1,ask_price_2,ask_size_2,bid_price_2,bid_size_2,ask_price_3,ask_size_3,bid_price_3,bid_size_3,ask_price_4,ask_size_4,bid_price_4,bid_size_4,ask_price_5,ask_size_5,bid_price_5,bid_size_5,ask_price_6,ask_size_6,bid_price_6,bid_size_6,ask_price_7,ask_size_7,bid_price_7,bid_size_7,ask_price_8,ask_size_8,bid_price_8,bid_size_8,ask_price_9,ask_size_9,bid_price_9,bid_size_9,ask_price_10,ask_size_10,bid_price_10,bid_size_10
31397,12259048,398751988,34224353843860,34224.35384386,E,4,11201945,,100,,162.7,,,-1,14,AAPL,162.72,400.0,162.64,500.0,162.73,600.0,162.63,700.0,162.75,700.0,162.62,500.0,162.76,600.0,162.61,700.0,162.78,300.0,162.6,782.0,162.79,500.0,162.59,650.0,162.81,100.0,162.58,600.0,162.82,500.0,162.57,647.0,162.83,700.0,162.56,585.0,162.85,800.0,162.55,600.0
31398,12259052,398752133,34224353873315,34224.353873315,A,1,11201997,,100,,162.66,,,1,14,AAPL,162.72,400.0,162.66,100.0,162.73,600.0,162.64,500.0,162.75,700.0,162.63,700.0,162.76,600.0,162.62,500.0,162.78,300.0,162.61,700.0,162.79,500.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0,162.85,800.0,162.56,585.0
31399,12259053,398752171,34224353874980,34224.35387498,A,1,11202001,,100,,162.66,,,1,14,AAPL,162.72,400.0,162.66,200.0,162.73,600.0,162.64,500.0,162.75,700.0,162.63,700.0,162.76,600.0,162.62,500.0,162.78,300.0,162.61,700.0,162.79,500.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0,162.85,800.0,162.56,585.0
31400,12259054,398752209,34224353882750,34224.35388275,A,1,11202005,,10,,162.67,,,1,14,AAPL,162.72,400.0,162.67,10.0,162.73,600.0,162.66,200.0,162.75,700.0,162.64,500.0,162.76,600.0,162.63,700.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.81,100.0,162.6,782.0,162.82,500.0,162.59,650.0,162.83,700.0,162.58,600.0,162.85,800.0,162.57,647.0
31401,12259058,398752360,34224353980544,34224.353980544,D,3,11201913,,100,,162.63,,,1,14,AAPL,162.72,400.0,162.67,10.0,162.73,600.0,162.66,200.0,162.75,700.0,162.64,500.0,162.76,600.0,162.63,600.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.81,100.0,162.6,782.0,162.82,500.0,162.59,650.0,162.83,700.0,162.58,600.0,162.85,800.0,162.57,647.0
31402,12259067,398752581,34224354192093,34224.354192093,A,1,11202041,,400,,162.65,,,1,14,AAPL,162.72,400.0,162.67,10.0,162.73,600.0,162.66,200.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.78,300.0,162.63,600.0,162.79,500.0,162.62,500.0,162.81,100.0,162.61,700.0,162.82,500.0,162.6,782.0,162.83,700.0,162.59,650.0,162.85,800.0,162.58,600.0
31403,12259069,398752657,34224354220521,34224.354220521,D,3,11201997,,100,,162.66,,,1,14,AAPL,162.72,400.0,162.67,10.0,162.73,600.0,162.66,100.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.78,300.0,162.63,600.0,162.79,500.0,162.62,500.0,162.81,100.0,162.61,700.0,162.82,500.0,162.6,782.0,162.83,700.0,162.59,650.0,162.85,800.0,162.58,600.0
31404,12259110,398754167,34224354563964,34224.354563964,A,1,11202069,,500,,162.66,,,1,14,AAPL,162.72,400.0,162.67,10.0,162.73,600.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.78,300.0,162.63,600.0,162.79,500.0,162.62,500.0,162.81,100.0,162.61,700.0,162.82,500.0,162.6,782.0,162.83,700.0,162.59,650.0,162.85,800.0,162.58,600.0
31405,12259430,398765872,34224360399311,34224.360399311,D,3,11201765,,400,,162.72,,,-1,14,AAPL,162.73,600.0,162.67,10.0,162.75,700.0,162.66,600.0,162.76,600.0,162.65,400.0,162.78,300.0,162.64,500.0,162.79,500.0,162.63,600.0,162.81,100.0,162.62,500.0,162.82,500.0,162.61,700.0,162.83,700.0,162.6,782.0,162.85,800.0,162.59,650.0,162.86,100.0,162.58,600.0
31406,12259433,398765973,34224360491021,34224.360491021,D,3,11201761,,500,,162.73,,,-1,14,AAPL,162.73,100.0,162.67,10.0,162.75,700.0,162.66,600.0,162.76,600.0,162.65,400.0,162.78,300.0,162.64,500.0,162.79,500.0,162.63,600.0,162.81,100.0,162.62,500.0,162.82,500.0,162.61,700.0,162.83,700.0,162.6,782.0,162.85,800.0,162.59,650.0,162.86,100.0,162.58,600.0
31407,12259435,398766027,34224360498389,34224.360498389,A,1,11202217,,600,,162.67,,,1,14,AAPL,162.73,100.0,162.67,610.0,162.75,700.0,162.66,600.0,162.76,600.0,162.65,400.0,162.78,300.0,162.64,500.0,162.79,500.0,162.63,600.0,162.81,100.0,162.62,500.0,162.82,500.0,162.61,700.0,162.83,700.0,162.6,782.0,162.85,800.0,162.59,650.0,162.86,100.0,162.58,600.0
31408,12259458,398766797,34224360609917,34224.360609917,A,1,11202233,,10,,162.72,,,-1,14,AAPL,162.72,10.0,162.67,610.0,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.78,300.0,162.63,600.0,162.79,500.0,162.62,500.0,162.81,100.0,162.61,700.0,162.82,500.0,162.6,782.0,162.83,700.0,162.59,650.0,162.85,800.0,162.58,600.0
31409,12259460,398766856,34224360640100,34224.3606401,D,3,11202005,,10,,162.67,,,1,14,AAPL,162.72,10.0,162.67,600.0,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.78,300.0,162.63,600.0,162.79,500.0,162.62,500.0,162.81,100.0,162.61,700.0,162.82,500.0,162.6,782.0,162.83,700.0,162.59,650.0,162.85,800.0,162.58,600.0
31410,12259461,398766877,34224360652919,34224.360652919,E,4,11202233,,10,,162.72,,,-1,14,AAPL,162.73,100.0,162.67,600.0,162.75,700.0,162.66,600.0,162.76,600.0,162.65,400.0,162.78,300.0,162.64,500.0,162.79,500.0,162.63,600.0,162.81,100.0,162.62,500.0,162.82,500.0,162.61,700.0,162.83,700.0,162.6,782.0,162.85,800.0,162.59,650.0,162.86,100.0,162.58,600.0
31411,12259466,398767060,34224360676858,34224.360676858,A,1,11202241,,100,,162.72,,,-1,14,AAPL,162.72,100.0,162.67,600.0,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.78,300.0,162.63,600.0,162.79,500.0,162.62,500.0,162.81,100.0,162.61,700.0,162.82,500.0,162.6,782.0,162.83,700.0,162.59,650.0,162.85,800.0,162.58,600.0
31412,12259467,398767098,34224360679694,34224.360679694,A,1,11202249,,100,,162.68,,,1,14,AAPL,162.72,100.0,162.68,100.0,162.73,100.0,162.67,600.0,162.75,700.0,162.66,600.0,162.76,600.0,162.65,400.0,162.78,300.0,162.64,500.0,162.79,500.0,162.63,600.0,162.81,100.0,162.62,500.0,162.82,500.0,162.61,700.0,162.83,700.0,162.6,782.0,162.85,800.0,162.59,650.0
31413,12259470,398767178,34224360689413,34224.360689413,A,1,11202253,,10,,162.69,,,1,14,AAPL,162.72,100.0,162.69,10.0,162.73,100.0,162.68,100.0,162.75,700.0,162.67,600.0,162.76,600.0,162.66,600.0,162.78,300.0,162.65,400.0,162.79,500.0,162.64,500.0,162.81,100.0,162.63,600.0,162.82,500.0,162.62,500.0,162.83,700.0,162.61,700.0,162.85,800.0,162.6,782.0
31414,12259471,398767216,34224360705677,34224.360705677,D,3,11202253,,10,,162.69,,,1,14,AAPL,162.72,100.0,162.68,100.0,162.73,100.0,162.67,600.0,162.75,700.0,162.66,600.0,162.76,600.0,162.65,400.0,162.78,300.0,162.64,500.0,162.79,500.0,162.63,600.0,162.81,100.0,162.62,500.0,162.82,500.0,162.61,700.0,162.83,700.0,162.6,782.0,162.85,800.0,162.59,650.0
31415,12259482,398767579,34224360905331,34224.360905331,D,3,11177169,,100,,162.78,,,-1,14,AAPL,162.72,100.0,162.68,100.0,162.73,100.0,162.67,600.0,162.75,700.0,162.66,600.0,162.76,600.0,162.65,400.0,162.78,200.0,162.64,500.0,162.79,500.0,162.63,600.0,162.81,100.0,162.62,500.0,162.82,500.0,162.61,700.0,162.83,700.0,162.6,782.0,162.85,800.0,162.59,650.0
31416,12259483,398767600,34224361090103,34224.361090103,E,4,11202241,,100,,162.72,,,-1,14,AAPL,162.73,100.0,162.68,100.0,162.75,700.0,162.67,600.0,162.76,600.0,162.66,600.0,162.78,200.0,162.65,400.0,162.79,500.0,162.64,500.0,162.81,100.0,162.63,600.0,162.82,500.0,162.62,500.0,162.83,700.0,162.61,700.0,162.85,800.0,162.6,782.0,162.86,100.0,162.59,650.0
31417,12259485,398767671,34224361116243,34224.361116243,A,1,11202269,,100,,162.69,,,1,14,AAPL,162.73,100.0,162.69,100.0,162.75,700.0,162.68,100.0,162.76,600.0,162.67,600.0,162.78,200.0,162.66,600.0,162.79,500.0,162.65,400.0,162.81,100.0,162.64,500.0,162.82,500.0,162.63,600.0,162.83,700.0,162.62,500.0,162.85,800.0,162.61,700.0,162.86,100.0,162.6,782.0
31418,12259486,398767709,34224361127856,34224.361127856,A,1,11202277,,10,,162.7,,,1,14,AAPL,162.73,100.0,162.7,10.0,162.75,700.0,162.69,100.0,162.76,600.0,162.68,100.0,162.78,200.0,162.67,600.0,162.79,500.0,162.66,600.0,162.81,100.0,162.65,400.0,162.82,500.0,162.64,500.0,162.83,700.0,162.63,600.0,162.85,800.0,162.62,500.0,162.86,100.0,162.61,700.0
31419,12259487,398767747,34224361273402,34224.361273402,D,3,11202249,,100,,162.68,,,1,14,AAPL,162.73,100.0,162.7,10.0,162.75,700.0,162.69,100.0,162.76,600.0,162.67,600.0,162.78,200.0,162.66,600.0,162.79,500.0,162.65,400.0,162.81,100.0,162.64,500.0,162.82,500.0,162.63,600.0,162.83,700.0,162.62,500.0,162.85,800.0,162.61,700.0,162.86,100.0,162.6,782.0
31420,12259493,398767935,34224361508169,34224.361508169,A,1,11202301,,100,,162.78,,,-1,14,AAPL,162.73,100.0,162.7,10.0,162.75,700.0,162.69,100.0,162.76,600.0,162.67,600.0,162.78,300.0,162.66,600.0,162.79,500.0,162.65,400.0,162.81,100.0,162.64,500.0,162.82,500.0,162.63,600.0,162.83,700.0,162.62,500.0,162.85,800.0,162.61,700.0,162.86,100.0,162.6,782.0
31421,12259495,398768011,34224361526290,34224.36152629,D,3,11202269,,100,,162.69,,,1,14,AAPL,162.73,100.0,162.7,10.0,162.75,700.0,162.67,600.0,162.76,600.0,162.66,600.0,162.78,300.0,162.65,400.0,162.79,500.0,162.64,500.0,162.81,100.0,162.63,600.0,162.82,500.0,162.62,500.0,162.83,700.0,162.61,700.0,162.85,800.0,162.6,782.0,162.86,100.0,162.59,650.0
31422,12259510,398768461,34224361766488,34224.361766488,A,1,11202333,,50,,163.55,,,-1,14,AAPL,162.73,100.0,162.7,10.0,162.75,700.0,162.67,600.0,162.76,600.0,162.66,600.0,162.78,300.0,162.65,400.0,162.79,500.0,162.64,500.0,162.81,100.0,162.63,600.0,162.82,500.0,162.62,500.0,162.83,700.0,162.61,700.0,162.85,800.0,162.6,782.0,162.86,100.0,162.59,650.0
31423,12259511,398768499,34224361768646,34224.361768646,D,3,11202277,,10,,162.7,,,1,14,AAPL,162.73,100.0,162.67,600.0,162.75,700.0,162.66,600.0,162.76,600.0,162.65,400.0,162.78,300.0,162.64,500.0,162.79,500.0,162.63,600.0,162.81,100.0,162.62,500.0,162.82,500.0,162.61,700.0,162.83,700.0,162.6,782.0,162.85,800.0,162.59,650.0,162.86,100.0,162.58,600.0
31424,12259512,398768520,34224361772448,34224.361772448,A,1,11202337,,10,,162.72,,,-1,14,AAPL,162.72,10.0,162.67,600.0,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.78,300.0,162.63,600.0,162.79,500.0,162.62,500.0,162.81,100.0,162.61,700.0,162.82,500.0,162.6,782.0,162.83,700.0,162.59,650.0,162.85,800.0,162.58,600.0
31425,12259515,398768617,34224361849555,34224.361849555,D,3,11202217,,600,,162.67,,,1,14,AAPL,162.72,10.0,162.66,600.0,162.73,100.0,162.65,400.0,162.75,700.0,162.64,500.0,162.76,600.0,162.63,600.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.81,100.0,162.6,782.0,162.82,500.0,162.59,650.0,162.83,700.0,162.58,600.0,162.85,800.0,162.57,647.0
31426,12259516,398768638,34224361853893,34224.361853893,D,3,11202337,,10,,162.72,,,-1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.78,300.0,162.63,600.0,162.79,500.0,162.62,500.0,162.81,100.0,162.61,700.0,162.82,500.0,162.6,782.0,162.83,700.0,162.59,650.0,162.85,800.0,162.58,600.0,162.86,100.0,162.57,647.0
31427,12259523,398768835,34224362211362,34224.362211362,A,1,11202369,,100,,162.77,,,-1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,600.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.81,100.0,162.6,782.0,162.82,500.0,162.59,650.0,162.83,700.0,162.58,600.0,162.85,800.0,162.57,647.0
31428,12259665,398773706,34224365342928,34224.365342928,U,8,11202413,11201873.0,100,100.0,167.62,167.59,,-1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,600.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.81,100.0,162.6,782.0,162.82,500.0,162.59,650.0,162.83,700.0,162.58,600.0,162.85,800.0,162.57,647.0
31429,12259781,398777580,34224368356755,34224.368356755,A,1,11202513,,1,,162.5,,,1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,600.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.81,100.0,162.6,782.0,162.82,500.0,162.59,650.0,162.83,700.0,162.58,600.0,162.85,800.0,162.57,647.0
31430,12259784,398777693,34224368417719,34224.368417719,U,8,11202517,11201989.0,100,100.0,157.82,157.76,,1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,600.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.81,100.0,162.6,782.0,162.82,500.0,162.59,650.0,162.83,700.0,162.58,600.0,162.85,800.0,162.57,647.0
31431,12259933,398783022,34224372214642,34224.372214642,A,1,11202621,,100,,162.8,,,-1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,600.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31432,12260215,398792552,34224378348143,34224.378348143,D,3,11201925,,100,,162.63,,,1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31433,12260616,398806312,34224386449873,34224.386449873,A,1,4814633,,100,,159.9,,,1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31434,12260617,398806350,34224386449873,34224.386449873,A,1,4445061,,5,,165.0,,,-1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31435,12260618,398806388,34224386449873,34224.386449873,A,1,6359933,,8,,159.9,,,1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31436,12260619,398806426,34224386449873,34224.386449873,A,1,4445065,,100,,165.0,,,-1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31437,12260620,398806464,34224386449873,34224.386449873,A,1,6400189,,25,,159.9,,,1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31438,12260621,398806502,34224386449873,34224.386449873,A,1,4445069,,10,,165.0,,,-1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31439,12260622,398806540,34224386449873,34224.386449873,A,1,6415929,,500,,159.9,,,1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31440,12260623,398806578,34224386449873,34224.386449873,A,1,4445073,,25,,165.0,,,-1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31441,12260624,398806616,34224386449873,34224.386449873,A,1,8450577,,50,,159.9,,,1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31442,12260625,398806654,34224386449873,34224.386449873,A,1,4445077,,174,,165.0,,,-1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31443,12260626,398806692,34224386449873,34224.386449873,A,1,8968249,,40,,159.9,,,1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31444,12260627,398806730,34224386449873,34224.386449873,A,1,4445081,,5,,165.0,,,-1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31445,12260628,398806768,34224386449873,34224.386449873,A,1,7465161,,100,,159.89,,,1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31446,12260629,398806806,34224386449873,34224.386449873,A,1,4445089,,10,,165.0,,,-1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31447,12260630,398806844,34224386449873,34224.386449873,A,1,4020697,,1,,159.88,,,1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31448,12260631,398806882,34224386449873,34224.386449873,A,1,4445093,,10,,165.0,,,-1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31449,12260632,398806920,34224386449873,34224.386449873,A,1,7433589,,20,,159.88,,,1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31450,12260633,398806958,34224386449873,34224.386449873,A,1,4445097,,5,,165.0,,,-1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31451,12260634,398806996,34224386449873,34224.386449873,A,1,4806125,,50,,159.85,,,1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31452,12260635,398807034,34224386449873,34224.386449873,A,1,4445101,,50,,165.0,,,-1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31453,12260636,398807072,34224386449873,34224.386449873,A,1,4821481,,50,,159.85,,,1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31454,12260637,398807110,34224386449873,34224.386449873,A,1,4445105,,10,,165.0,,,-1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31455,12260638,398807148,34224386449873,34224.386449873,A,1,8222213,,100,,159.85,,,1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31456,12260639,398807186,34224386449873,34224.386449873,A,1,4445109,,50,,165.0,,,-1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31457,12260640,398807224,34224386449873,34224.386449873,A,1,4826361,,100,,159.8,,,1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31458,12260641,398807262,34224386449873,34224.386449873,A,1,4445113,,400,,165.0,,,-1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31459,12260642,398807300,34224386449873,34224.386449873,A,1,6399513,,7,,159.8,,,1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
31460,12260643,398807338,34224386449873,34224.386449873,A,1,4507985,,8,,165.0,,,-1,14,AAPL,162.73,100.0,162.66,600.0,162.75,700.0,162.65,400.0,162.76,600.0,162.64,500.0,162.77,100.0,162.63,500.0,162.78,300.0,162.62,500.0,162.79,500.0,162.61,700.0,162.8,100.0,162.6,782.0,162.81,100.0,162.59,650.0,162.82,500.0,162.58,600.0,162.83,700.0,162.57,647.0
